2879;Valovits Boriska ;L;2016-8-7;biológia;3
2880;Sáfár Becse ;F;2017-2-8;matematika;4
2881;Valenta Izor ;F;2017-4-27;földrajz;5
2882;Svrcsek Róza ;L;2017-5-19;informatika;1
2883;Geidel Zámor ;F;2016-5-6;kémia;3
2884;Dobrodolszki Délibáb ;L;2017-10-17;biológia;3
2885;Uhercsák Izolda ;L;2016-4-14;testnevelés;5
2886;Dobrodolszki Délibáb ;L;2017-8-20;földrajz;2
2887;Teveli Dorotea ;L;2017-7-11;földrajz;4
2888;Hemel Kiliána ;L;2016-4-5;rajz;3
2889;Leschner Triniti ;L;2017-12-16;kémia;2
2890;Fassl Áhim ;F;2016-7-20;rajz;2
2891;Ruthart Gvendolin ;L;2017-2-4;irodalom;1
2892;Murga Hilka ;L;2016-11-29;biológia;2
2893;Svrcsek Róza ;L;2017-8-10;történelem;1
2894;Murga Hilka ;L;2017-12-7;fizika;2
2895;Leibrecht Jákim ;F;2017-7-23;kémia;2
2896;Blatniczky Szávitri ;L;2017-12-1;informatika;2
2897;Blatniczky Szávitri ;L;2017-1-4;nyelvtan;3
2898;Leschner Triniti ;L;2016-5-12;angol;3
2899;Stepanik Darnel ;F;2017-1-28;történelem;1
2900;Baar Domonkos ;F;2017-11-20;testnevelés;1
2901;Blatniczky Szávitri ;L;2016-6-2;kémia;5
2902;Murga Hilka ;L;2017-9-17;biológia;2
2903;Sáfár Becse ;F;2016-1-3;biológia;1
2904;Berwanger Magnólia ;L;2016-8-6;matematika;3
2905;Teveli Dorotea ;L;2017-7-13;angol;2
2906;Lónyay Árpádina ;L;2017-5-15;rajz;3
2907;Svrcsek Róza ;L;2017-2-20;irodalom;5
2908;Dobrodolszki Délibáb ;L;2017-10-20;informatika;5
2909;Bács Ivor ;F;2017-5-26;biológia;2
2910;Tausinger Filip ;F;2017-4-13;földrajz;2
2911;Uhercsák Izolda ;L;2016-4-7;testnevelés;3
2912;Ullreich Eliána ;L;2017-12-24;testnevelés;4
2913;Ullreich Eliána ;L;2017-4-19;fizika;1
2914;Ullreich Eliána ;L;2017-9-7;kémia;1
2915;Berwanger Magnólia ;L;2016-5-13;matematika;5
2916;Geidel Zámor ;F;2017-12-17;földrajz;5
2917;Leschner Triniti ;L;2016-4-12;informatika;1
2918;Sehr Ugocsa ;F;2016-10-26;földrajz;2
2919;Leschner Triniti ;L;2017-9-6;angol;4
2920;Dobrodolszki Délibáb ;L;2016-7-29;matematika;2
2921;Marek Tamina ;L;2016-10-13;biológia;2
2922;Tausinger Filip ;F;2017-4-7;irodalom;2
2923;Litovecz Szaniszló ;F;2016-7-3;biológia;2
2924;Lónyay Árpádina ;L;2016-9-11;angol;2
2925;Litovecz Szaniszló ;F;2016-8-11;földrajz;5
2926;Stahlberger Násfa ;L;2017-6-17;matematika;2
2927;Ruthart Gvendolin ;L;2016-7-3;földrajz;3
2928;Fassl Áhim ;F;2016-1-2;matematika;3
2929;Svrcsek Róza ;L;2016-7-5;informatika;4
2930;Tausinger Filip ;F;2016-1-21;történelem;3
2931;Valovits Boriska ;L;2016-1-17;kémia;1
2932;Delaval Versény ;F;2016-10-1;rajz;1
2933;Dobrodolszki Délibáb ;L;2017-7-22;történelem;3
2934;Stahlberger Násfa ;L;2017-6-7;földrajz;4
2935;Blatniczky Szávitri ;L;2017-11-22;biológia;3
2936;Stahlberger Násfa ;L;2017-2-3;rajz;1
2937;Bács Ivor ;F;2016-8-3;testnevelés;3
2938;Leschner Triniti ;L;2016-2-2;fizika;2
2939;Svrcsek Róza ;L;2016-5-28;történelem;5
2940;Baar Domonkos ;F;2017-10-5;történelem;3
2941;Lónyay Árpádina ;L;2016-10-22;informatika;4
2942;Bács Ivor ;F;2016-11-5;testnevelés;1
2943;Litovecz Szaniszló ;F;2016-9-27;angol;4
2944;Valenta Izor ;F;2017-2-24;biológia;2
2945;Leschner Triniti ;L;2016-7-23;informatika;3
2946;Geidel Zámor ;F;2016-2-12;földrajz;2
2947;Murga Hilka ;L;2017-8-2;történelem;3
2948;Teveli Dorotea ;L;2016-9-18;fizika;2
2949;Fassl Áhim ;F;2017-3-22;fizika;4
2950;Tausinger Filip ;F;2016-10-24;angol;4
2951;Geidel Zámor ;F;2017-8-30;történelem;3
2952;Baar Domonkos ;F;2016-8-24;történelem;5
2953;Ruthart Gvendolin ;L;2017-3-19;matematika;2
2954;Pákozdi Piládész ;F;2016-1-16;biológia;2
2955;Berwanger Magnólia ;L;2016-4-26;informatika;5
2956;Dobrodolszki Délibáb ;L;2016-12-23;rajz;4
2957;Ruthart Gvendolin ;L;2017-2-19;rajz;5
2958;Bács Ivor ;F;2016-10-17;kémia;5
2959;Tausinger Filip ;F;2016-11-15;rajz;1
2960;Stahlberger Násfa ;L;2016-6-1;angol;5
2961;Tausinger Filip ;F;2016-1-13;matematika;5
2962;Stahlberger Násfa ;L;2016-10-13;földrajz;1
2963;Hemel Kiliána ;L;2016-7-2;fizika;5
2964;Dobrodolszki Délibáb ;L;2016-6-23;matematika;1
2965;Ullreich Eliána ;L;2017-12-28;kémia;3
2966;Tüzes Andorás ;F;2017-2-5;angol;2
2967;Valenta Izor ;F;2016-3-28;testnevelés;5
2968;Sáfár Becse ;F;2016-6-18;kémia;2
2969;Sehr Ugocsa ;F;2017-4-7;fizika;4
2970;Leibrecht Jákim ;F;2016-9-7;kémia;1
2971;Fassl Áhim ;F;2016-11-18;angol;3
2972;Leschner Triniti ;L;2017-5-9;irodalom;2
2973;Berwanger Magnólia ;L;2016-9-3;informatika;3
2974;Uhercsák Izolda ;L;2017-6-16;nyelvtan;4
2975;Lónyay Árpádina ;L;2016-3-30;testnevelés;5
2976;Murga Hilka ;L;2017-8-24;biológia;5
2977;Litovecz Szaniszló ;F;2017-7-24;angol;3
2978;Teveli Dorotea ;L;2017-3-5;matematika;1
2979;Pákozdi Piládész ;F;2016-7-20;angol;3
2980;Pákozdi Piládész ;F;2017-11-25;fizika;4
2981;Pákozdi Piládész ;F;2017-2-27;nyelvtan;5
2982;Berwanger Magnólia ;L;2016-11-24;angol;3
2983;Geidel Zámor ;F;2017-2-9;irodalom;4
2984;Bács Ivor ;F;2017-1-26;irodalom;3
2985;Litovecz Szaniszló ;F;2016-1-25;matematika;2
2986;Dobrodolszki Délibáb ;L;2016-12-11;irodalom;3
2987;Litovecz Szaniszló ;F;2017-4-3;nyelvtan;3
2988;Marek Tamina ;L;2016-5-22;történelem;1
2989;Tüzes Andorás ;F;2017-8-5;informatika;1
2990;Ullreich Eliána ;L;2016-2-16;irodalom;5
2991;Sáfár Becse ;F;2017-9-23;nyelvtan;2
2992;Leibrecht Jákim ;F;2016-8-3;fizika;3
2993;Uhercsák Izolda ;L;2017-1-20;történelem;5
2994;Marek Tamina ;L;2017-3-22;biológia;2
2995;Baar Domonkos ;F;2017-2-14;rajz;1
2996;Ullreich Eliána ;L;2017-7-30;kémia;1
2997;Valenta Izor ;F;2016-9-19;biológia;3
2998;Uhercsák Izolda ;L;2017-8-5;kémia;5
2999;Pákozdi Piládész ;F;2017-11-3;matematika;1
3000;Ruthart Gvendolin ;L;2016-4-9;kémia;1
